2922,CampaignServiceInvalidDeviceTarget
2923,CampaignServiceDuplicateDeviceTarget
2934,CampaignServiceInvalidDeviceTargetBidAdjustment
2943,CampaignServiceRadiusUnitInvalid
2944,CampaignServiceDayTimeTargetInvalid
2945,CampaignServiceTargetsDayTimeBidBatchLimitExceeded
2946,CampaignServiceDayTimeTargetBidIntervalInvalid
2947,CampaignServiceDayTimePilotNotEnabledForCustomer
2948,CampaignServiceDuplicatePostalCodeTarget
2949,CampaignServicePostalCodePilotNotEnabledForCustomer
2950,CampaignServiceTargetDayTimeAndDayHourAreExclusive
2951,CampaignServiceDayTimeTargetBidsIntervalOverlap
2952,CampaignServiceDayTimeTargetBidAdjustmentInvalid
3024,Not applicable
3030,Not applicable
3079,Not applicable
3080,Not applicable
3083,Not applicable
3086,Not applicable
3087,Not applicable
3201,CampaignServiceAccountIdsLengthExceeded
3203,CampaignServiceCampaignsContainsMultipleAccounts
3204,CampaignServiceCampaignsContainsNullScope
3205,CampaignServiceInvalidDownloadRequestId
3207,CampaignServiceAccountTooBigToDownload
3208,CampaignServiceLastSyncTimeCannotBeInTheFuture
3209,CampaignServiceLastSyncTimeTooOld
3210,BulkServiceMinimumRequiredEntitiesNotSpecified
3211,CampaignServiceBulkDownloadUnsupportedEntities
3212,BulkServiceInvalidPerformanceStatsDateRangeForDataScope
3213,BulkServiceInvalidSyncTimeForPerformanceStatsDateRange
3214,BulkServiceInvalidPerformanceStatsDateRange
3215,BulkServiceInvalidCustomDateRange
3216,BulkServiceCampaignsTooBigToDownload
3217,BulkServiceFormatVersionNotSupported
3220,BulkServiceInvalidBulkUploadUrl
3221,BulkServiceNoFileFound
3222,BulkServiceMultipleFilesFound
3223,BulkServiceInvalidFileExtension
3224,BulkServiceUrlAlreadyUsedForUpload
3225,BulkServiceFileRowCountExceeded
3226,BulkServiceUrlExpired
3227,BulkServiceTooManyRequests
3306,CampaignServiceAccountIdsArrayShouldNotBeNullOrEmpty
3400,CampaignServiceLanguageNotSupported
3412,CampaignServiceInvalidLanguage
3413,CampaignServiceInvalidPublisherCountryForLanguage
3414,CampaignServiceInvalidLevel
3415,CampaignServiceInvalidParentCountry
3416,CampaignServiceInvalidRollupPeriod
3417,CampaignServiceInvalidDevice
3418,CampaignServiceInvalidMaxLocations
3500,CampaignServiceBulkApiNotEnabledForPilot
3603,CampaignServiceFullSyncRequired
3800,CampaignServiceInvalidAdExtensionStatus
3801,CampaignServiceInvalidAdExtensionType
3802,CampaignServiceAdExtensionSiteLinkArrayIsNullOrEmpty
3803,CampaignServiceAdExtensionSiteLinkIsNull
3804,CampaignServiceSiteLinkDestinationUrlNullOrEmpty
3805,CampaignServiceSiteLinkDisplayTextNullOrEmpty
3806,CampaignServiceSiteLinkDestinationUrlTooLong
3807,CampaignServiceSiteLinkDisplayTextTooLong
3808,CampaignServiceTooManyAdExtensionsPerAccount
3809,CampaignServiceTooManySiteLinks
3810,CampaignServiceAdExtensionIdToCampaignIdAssociationArrayShouldNotBeNullOrEmpty
3811,CampaignServiceAdExtensionIdToCampaignIdAssociationArrayLimitExceeded
3812,CampaignServiceInvalidAdExtensionId
3813,CampaignServiceInvalidAdExtensionIdToCampaignIdAssociation
3814,CampaignServiceInvalidAdExtensionTypeFilter
3815,CampaignServiceAdExtensionIdArrayShouldNotBeNullOrEmpty
3816,CampaignServiceAdExtensionIdsArrayExceedsLimit
3817,CampaignServiceDuplicateInAdExtensionIds
3818,CampaignServiceCannotAssignMoreThanOneAdExtensionTypeToAnEntity
3819,CampaignServiceAdExtensionIdsArrayIsNullOrEmpty
3820,CampaignServiceAdExtensionIdToCampaignIdAssociationNotPassed
3821,CampaignServiceAdExtensionIdToCampaignIdAssociationsNotPassed
3822,CampaignServiceSiteLinkAdExtensionPilotNotEnabledForCustomer
3823,CampaignServiceSiteLinkDestinationUrlInvalid
3824,CampaignServiceTooManyCampaignIds
3825,CampaignServiceDuplicateInAdExtensionIdToCampaignIdAssociations
3826,CampaignServiceAdExtensionVersionCannotBeSet
3827,CampaignServiceDuplicateSiteLinksInAdExtension
3828,CampaignServiceAdExtensionAddressIsNull
3829,CampaignServiceAdExtensionStreetAddressNullOrEmpty
3830,CampaignServiceAdExtensionStreetAddressTooLong
3831,CampaignServiceAdExtensionStreetAddressInvalid
3832,CampaignServiceAdExtensionStreetAddress2TooLong
3833,CampaignServiceAdExtensionStreetAddress2Invalid
3834,CampaignServiceAdExtensionCityNameNullOrEmpty
3835,CampaignServiceAdExtensionCityNameTooLong
3836,CampaignServiceAdExtensionCityNameInvalid
3837,CampaignServiceAdExtensionProvinceNameTooLong
3838,CampaignServiceAdExtensionProvinceNameInvalid
3839,CampaignServiceAdExtensionPostalCodeNullOrEmpty
3840,CampaignServiceAdExtensionPostalCodeTooLong
3841,CampaignServiceAdExtensionPostalCodeInvalid
3842,CampaignServiceAdExtensionCountryCodeNullOrEmpty
3843,CampaignServiceAdExtensionCountryCodeWrongLength
3844,CampaignServiceAdExtensionCountryCodeInvalid
3845,CampaignServiceAdExtensionGeoPointIsNotNull
3846,CampaignServiceAdExtensionGeoCodeStatusIsNotNull
3847,CampaignServiceAdExtensionCompanyNameNullOrEmpty
3848,CampaignServiceAdExtensionCompanyNameTooLong
3849,CampaignServiceAdExtensionCompanyNameInvalid
3850,CampaignServiceAdExtensionPhoneNumberTooLong
3851,CampaignServiceAdExtensionPhoneNumberInvalid
3852,CampaignServiceAdExtensionIconMediaIdInvalid
3853,CampaignServiceAdExtensionIconTooLarge
3854,CampaignServiceAdExtensionImageMediaIdInvalid
3855,CampaignServiceAdExtensionImageTooLarge
3856,CampaignServiceLocationAdExtensionPilotNotEnabledForCustomer
3857,CampaignServiceCallAdExtensionPilotNotEnabledForCustomer
3858,CampaignServiceAdExtensionProvinceCodeTooLong
3859,CampaignServiceAdExtensionProvinceCodeInvalid
3860,CampaignServiceAdExtensionProvinceCodeRequiredIfProvinceNameEmpty
3861,CampaignServiceAdExtensionPhoneNumberNullOrEmpty
3862,CampaignServiceLocationAdExtensionsEntityLimitExceeded
3863,CampaignServiceProductAdExtensionPilotNotEnabledForCustomer
3864,CampaignServiceProductAdExtensionTooManyProductConditionCollections
3865,CampaignServiceProductAdExtensionTooManyConditions
3866,CampaignServiceProductAdExtensionInvalidStoreId
3867,CampaignServiceProductAdExtensionProductConditionsArrayIsNullOrEmpty
3868,CampaignServiceProductAdExtensionProductConditionIsNull
3869,CampaignServiceProductAdExtensionOperandIsInvalid
3870,CampaignServiceProductAdExtensionAttributeIsInvalid
3871,CampaignServiceProductConditionAttributeTooLong
3872,CampaignServiceProductConditionDuplicateOperand
3873,CampaignServiceProductAdExtensionStoreNameCannotBeSet
3874,CampaignServiceAdExtensionTypeMismatch
3875,CallAdExtensionRequireTollFreeTrackingNumberMustBeNullWhenTrackingNotEnabled
3876,CampaignServiceCallTrackingNotEnabledForCustomer
3877,CampaignServiceCallAdExtensionCallTrackingNotSupportedForCountry
3878,CampaignServiceAdExtensionGeoPointInvalid
3879,CampaignServiceProductAdExtensionNameTooLong
3880,CampaignServiceProductAdExtensionNameInvalid
3881,CampaignServiceDuplicateProductTarget
3882,CampaignServiceProductAdExtensionProductConditionCollectionIsNull
3883,CampaignServiceInvalidAssociationType
3884,CampaignServiceAdExtensionIdToAdGroupIdAssociationArrayShouldNotBeNullOrEmpty
3885,CampaignServiceAdExtensionIdToAdGroupIdAssociationArrayLimitExceeded
3886,CampaignServiceInvalidAdExtensionIdToAdGroupIdAssociation
3887,CampaignServiceDuplicateInAdExtensionIdToAdGroupIdAssociations
3888,CampaignServiceAdExtensionTypeNotAllowedForAdGroupAssociation
3950,CampaignServiceSiteLinkDescription1TooLong
3951,CampaignServiceSiteLinkDescription2TooLong
3956,CampaignServiceImageAdExtensionPilotNotEnabledForCustomer
3957,CampaignServiceCampaignImageAdExtensionPilotNotEnabledForCustomer
3960,CampaignServiceImageAdExtensionAlternativeTextNullOrEmpty
3961,CampaignServiceImageAdExtensionAlternativeTextInvalid
3962,CampaignServiceImageAdExtensionAlternativeTextTooLong
3963,CampaignServiceImageAdExtensionDestinationUrlInvalid
3964,CampaignServiceImageAdExtensionDestinationUrlTooLong
3966,CampaignServiceImageAdExtensionMediaIdInvalid
3967,CampaignServiceAdExtensionAssociationsLimitExceededPerEntityType
3968,CampaignServiceAssociationsLimitExceededPerAdExtensionType
